Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
DJ Granitos Eireli - ME;;;; Extracao de granito e quartzito ;SITE;BRASIL;BAHIA;Curaca;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(27) 99983-6054 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Dolomita Industria e Comercio de Calcario Ltda;;;; Calcario ;SITE;BRASIL;BAHIA;Ibotirama;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3698-1507 / (77) 3698-2258 / (77) 3698-2255 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Dolomita Industria e Comercio de Calcario Ltda;;;; Extracao de calcario ;SITE;BRASIL;BAHIA;Ibotirama;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3698-1507 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Dow Brasil Industria e Comercio de Produtos Quimicos Ltda;;;; Extracao de sal marinho  Extracao de sal-gema ;SITE;BRASIL;BAHIA;Vera Cruz;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3649-5085 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Eco Marmores e Granitos Importacao e Exportacao Ltda;;;; Chapa  Desdobramento de marmore em placas (polimento e recorte)  Piso  Revestimento ;SITE;BRASIL;BAHIA;Jacobina;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3621-3020 / (74) 3621-1892 / (74) 99116-1114 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Edna Rodrigues dos Santos Souza - ME;;;; Beneficiamento do solo ;SITE;BRASIL;BAHIA;Ipira;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3254-1518 / (75) 99802-3951 / (75) 99231-2968 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
EGA Travertino Ltda;;;; Extracao de marmore ;SITE;BRASIL;BAHIA;Jacobina;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3621-7687 / (74) 3621-7622 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Egamarmore Ltda;;;; Beneficiamento de marmore ;SITE;BRASIL;BAHIA;Ourolandia;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3621-7622 / (74) 3621-7687 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Egamarmore Ltda;;;; Beneficiamento de marmore Bege Bahia (chapas de bloco)  Ladrilho  Lavra do bloco de marmore  Levigamento das chapas  Polimento das chapas ;SITE;BRASIL;BAHIA;Jacobina;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3621-7687 / (74) 3621-7622 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Empreendimentos Morro de Sao Paulo Ltda;;;; Extracao de areia e cascalho ;SITE;BRASIL;BAHIA;Barra do Choca;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 99966-9499 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Empresa de Mineracao Badin Ltda;;;; Extracao de pedra ornamental ;SITE;BRASIL;BAHIA;Itaju do Colonia;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(21) 2252-4188 / (21) 2232-0016 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Emtter Empresa de Terraplenagem e Transp Rodoviario Ltda;;;; Brita  Pedra bruta  Po-de-pedra ;SITE;BRASIL;BAHIA;Nazare;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3636-1638 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Euvaldo Materiais de Construcao Ltda;;;; Extracao de areia ;SITE;BRASIL;BAHIA;Miguel Calmon;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 99193-1950 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Evania Oliveira Lima Silva;;;; Areia  Cascalho  Pedregulho ;SITE;BRASIL;BAHIA;Sao Felix do Coribe;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3484-6030 / (77) 98159-5028 / (77) 3484-6141 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Fabrolim Comercio e Industria de Estrutura de Cimento Ltda;;;; Areia ;SITE;BRASIL;BAHIA;Valenca;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3641-3572 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Fama Locacao de Maquinas Ltda;;;; Extracao de areia e cascalho ;SITE;BRASIL;BAHIA;Barrocas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99231-9724 / (75) 99926-5554 / (75) 98815-6196 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Fazenda Brasileiro Desenvolvimento Mineral Ltda;;;; Bullion (ouro) ;SITE;BRASIL;BAHIA;Barrocas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3616-5555 / (75) 3616-5341 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Fertimar Mineracao e Navegacao S/A;;;; Adubo organico  Racao para animais  Fertilizante ;SITE;BRASIL;BAHIA;Candeias;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3342-1985 / (71) 99605-2728 / (31) 99830-0942 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Fladmar Fabrica de Ladrilhos de Marmore Ltda;;;; Ladrilho  Marmore ;SITE;BRASIL;BAHIA;Ourolandia;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3621-3352 / (74) 3681-2126 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
FS Comercial Industrial e Servico Ltda;;;; Brita  Pedra bruta  Po de pedra ;SITE;BRASIL;BAHIA;Jacobina;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3621-3388 / (74) 99191-1453 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Genesis Mineradora Ltda;;;; Ferro  Manganes ;SITE;BRASIL;BAHIA;Jaborandi;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 99126-1789 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
Geopark Brasil Exploracao e Producao de Petroleo e Gas Ltda;;;; Extracao de petroleo e gas natural ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3358-0329 / (71) 3035-3078 / (71) 3354-4108 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
GM Granitos e Marmores Ltda;;;; Extracao de quartzito ;SITE;BRASIL;BAHIA;Boquira;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3473-1270 / (77) 3473-1483 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
GM Granitos e Marmores Ltda;;;; Bloco quartzito azul ;SITE;BRASIL;BAHIA;Macaubas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3473-1270 / (77) 3473-1483 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
1001 Metalurgica Eireli;;;; Estrutura metalica em geral ;SITE;BRASIL;BAHIA;Simoes Filho;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3594-7223 / (71) 3594-7226 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
2 JA Industria e Comercio de Moveis Ltda;;;; Moveis planejados ;SITE;BRASIL;BAHIA;Lauro de Freitas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3024-3062 / (71) 99407-0136 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
2MH Industria e Comercio de Confeccoes Ltda;;;; Moda feminina ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 99964-7421 / (71) 3083-1073 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
2S Comercio de Fardas e Equipamentos Eireli;;;; Uniforme ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3314-4390 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
3 Ases Extintores Ltda;;;; Instalacao de sistemas de combate a incendio (extintor, mangueira, hidrante, alarme) ;SITE;BRASIL;BAHIA;Luis Eduardo Magalhaes;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 99966-5629 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
3 Cerejas Comercio e Confeccao Textil Ltda;;;; Enxoval para quarto do bebe ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3379-7910 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
30.1 Malhas Ltda;;;; Camisa  Uniforme escolar ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3221-8844 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
3A Tecnologia Ltda;;;; Manutencao e locacao de equipamentos de seguranca eletronica (catracas, gerador de neblina) ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 98729-2438 / (71) 3431-1000 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
3Achieve Engenheria e Automacao Ltda;;;; Automacao industrial ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3018-3333 / (71) 99963-0917 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
3D Servicos Graficos Ltda;;;; Bobina termica  Cartao de visita  Envelope  Formulario  Impressao de etiqueta  Nota fiscal  Panfleto ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3267-0711 / (71) 3247-5016 / (71) 3013-0713 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
3Eme Industria e Comercio de Confeccoes Ltda;;;; Uniforme (industrial, empresarial, hospitalar, restaurante) ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3356-6586 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
3G Premoldados Ltda;;;; Bloco de concreto  Cobograma  Cobogo  Estaca  Lajota de cimento  Meio-fio  Muro pre-moldado  Piso intertravado  Piso tatil  Bate roda de concreto ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3304-5676 / (71) 99999-6904 / (71) 98695-2236 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A & A Fabrica de Gelo Ltda;;;; Gelo ;SITE;BRASIL;BAHIA;Catu;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 99966-6445 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A & E Supermercado Ltda;;;; Biscoito  Bolo  Broa  Torta  Pao ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3371-5443 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A & S Industria de Biscoitos Ltda;;;; Biscoito (polvilho, folheado, tipo champagne) ;SITE;BRASIL;BAHIA;Santo Antonio de Jesus;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3631-3284 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A A & J Cunha Industria e Comercio de Materiais de Construcao Ltda;;;; Argamassa ;SITE;BRASIL;BAHIA;Vitoria da Conquista;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 99964-6345 / (77) 3420-8084 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A A de Oliveira Serralheria - ME;;;; Corrimao  Esquadria  Grade  Porta de rolar  Portao  Telhado ;SITE;BRASIL;BAHIA;Santo Estevao;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 98116-6583 / (75) 99188-5994 / (75) 99191-8385 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A A L Comercial Metalurgica Ltda;;;; Esquadria de aluminio  Grade  Janela  Portao ;SITE;BRASIL;BAHIA;Mutuipe;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3635-1219 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A A Mota Laticinios - EPP;;;; Iogurte  Leite pasteurizado  Manteiga ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3485-3099 / (75) 3623-2929 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Alves Lima;;;; Cobertura  Comunicacao visual  Estrutura metalica em geral  Toldo ;SITE;BRASIL;BAHIA;Itabuna;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3211-8180 / (73) 98834-8008 / (73) 98104-6763 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Araujo Oliveira Moveis - ME;;;; Armario (cozinha, banheiro)  Balcao  Cama  Estante  Home theater  Mesa de sinuca  Movel para escritorio  Prateleira  Taqueira  Quadro negro ;SITE;BRASIL;BAHIA;Riachao do Jacuipe;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 98129-0164 / (75) 99262-4880 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Bery Retifica de Motores Ltda;;;; Retifica em geral  Recuperacao de motores ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3307-1240 / (71) 98816-0980 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Bezerra da Silva - ME;;;; Bancada  Pia  Soleira ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3224-5835 / (75) 3030-1023 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Brasileira Industria Grafica, Serv e Representacao Ltda;;;; Brinde  Carimbo  Comunicacao visual  Embalagem personalizada  Plotagem ;SITE;BRASIL;BAHIA;Irece;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3641-2674 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Brito dos Santos Filho - ME;;;; Leite de coco ;SITE;BRASIL;BAHIA;Itabuna;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3211-5384 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A C Amazonas Eireli - EPP;;;; Amaciante  Detergente  Limpador perfumado  Sabao liquido ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3221-9033 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A C de Lima Premoldados - ME;;;; Bloco  Estaca  Laje  Manilha ;SITE;BRASIL;BAHIA;Juazeiro;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(74) 3611-8937 / (74) 98812-8738 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A C Dias de Oliveira Granitos - ME;;;; Balcao  Bancada  Escada  Pia ;SITE;BRASIL;BAHIA;Teixeira de Freitas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3013-7075 / (73) 99914-0026 / (73) 99901-6855 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A C dos Anjos Costa & Cia Ltda;;;; Biscoito  Bolo  Doce  Sanduiche de metro  Pao de milho  Pao frances  Pao integral  Salgado  Torta doce e salgada  Pao de leite  Brioche ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 98171-9060 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A C L Silva Santana - ME;;;; Camiseta personalizada  Uniforme (escolar, empresarial, hospitalar) ;SITE;BRASIL;BAHIA;Jequie;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3525-7208 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A C S Guimares Eireli - EPP;;;; Moda intima  Moda praia ;SITE;BRASIL;BAHIA;Vitoria da Conquista;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 2101-6105 / (77) 98831-1009 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Carvalho da Silva Marcenaria - ME;;;; Movel empresarial, industrial e residencial ;SITE;BRASIL;BAHIA;Itaberaba;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99253-3997 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Catavento Comunicacao Visual Ltda;;;; Banner  Fachada  Luminoso  Placa  Toten ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3347-7171 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Fabrica de Lajes - Ferragens Prontas e Materiais de Construcao Ltda;;;; Laje com bloco de isopor ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3291-9456 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Goncalves dos Santos;;;; Bloco  Calha  Estaca  Laje  Meio-fio  Fogao economico ;SITE;BRASIL;BAHIA;Santa Terezinha;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99889-7380 / (75) 99850-7457 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Grafica da Feira Ltda;;;; Caixa  Cartaz  Embalagem  Folder  Impresso de jornal e revista  Impressos diversos  Sacola ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3624-1200 / (75) 3623-9473 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A H Manutencao e Servicos Eireli ;;;; Automacao industrial  Reforma civil  Servico eletrico em geral  Automacao residencial e predial ;SITE;BRASIL;BAHIA;Ilheus;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3632-8124 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A J da Silva - ME;;;; Grade  Gradil  Janela  Porta  Portao ;SITE;BRASIL;BAHIA;Ibirapitanga;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 98807-2574 / (73) 98124-6103 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A J Ideal Manutencao Ltda;;;; Manutencao em equipamento hidraulico, pneumatico, mecanico e eletrico ;SITE;BRASIL;BAHIA;Camacari;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3627-3654 / (71) 98331-6317 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A J Marmoraria Eireli;;;; Bancada  Peitoril  Pia  Soleira ;SITE;BRASIL;BAHIA;Mucuri;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3605-3152 / (73) 99992-4061 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A J Silva Fabricacao de Cosmeticos Ltda;;;; Bronzeador  Reparador de pontas ;SITE;BRASIL;BAHIA;Itabuna;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3212-4930 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A L Delicatessen Ltda;;;; Caldo  Doce  Sanduiche de metro  Refeicao  Salgado  Sopa ;SITE;BRASIL;BAHIA;Ilheus;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3634-3194 / (73) 98881-5423 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A L Lima Madeiras;;;; Barrote  Mourao  Ripa ;SITE;BRASIL;BAHIA;Alagoinhas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99986-6504 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A M Cairo Santana & Cia Ltda;;;; Artesanato  Janela  Manutencao e reparacao de equipamentos industriais  Movel  Porta  Portao ;SITE;BRASIL;BAHIA;Itubera;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 98135-7434 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A M F Barroca Moveis - ME;;;; Moveis planejados ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 98842-0345 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A M R de Araujo de Conceicao do Coite;;;; Massa para vatapa  Tempero pronto ;SITE;BRASIL;BAHIA;Conceicao do Coite;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3262-1050 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A N Engenharia Eireli - EPP;;;; Instalacao de rede subterranea  Instrumentacao, manutencao preventiva e corretiva  Projeto, instalacao e montagem de sistema eletrico predial, comercial e industrial  Sistema de iluminacao publica e decorativa  Sistema de energia solar ;SITE;BRASIL;BAHIA;Lauro de Freitas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3029-9559 / (71) 3029-9595 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A P S Pallet Fort Ind e Com Varejista de Pallet Eireli;;;; Palete ;SITE;BRASIL;BAHIA;Camacari;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 3599-7510 / (71) 99617-0156 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Palmeira dos Santos Atelie;;;; Estamparia em camisa  Uniforme  Camisa de grife ;SITE;BRASIL;BAHIA;Salvador;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(71) 98636-0169 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Pinheiro Trindade Nascimento - ME;;;; Cartaz  Convite  Folder ;SITE;BRASIL;BAHIA;Una;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(73) 3236-2013 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A Preditiva Eletrica Ltda;;;; Manutencao de motor  Manutencao e instalacao eletrica industrial e predial ;SITE;BRASIL;BAHIA;Feira de Santana;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3622-4548 / (75) 98835-0862 / (75) 98800-6183 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A R Abatedouro Ltda;;;; Abate de ovino, caprino ;SITE;BRASIL;BAHIA;Luis Eduardo Magalhaes;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3628-2104 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A R Ceramica Ltda;;;; Bloco ceramico 8 furos ;SITE;BRASIL;BAHIA;Riachao do Jacuipe;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 99814-7415 / (75) 3269-1046 /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A S de Jesus Reparos - EPP;;;; Manutencao de motor  Manutencao em bombas ;SITE;BRASIL;BAHIA;Cruz das Almas;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(75) 3621-6268 /  /  ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
A S M da Silva;;;; Adesivo  Fachada  Letreiro  Letreiro luminoso  Painel  Pecas em acrilico  Placa  Toldo  Impressao em lona ;SITE;BRASIL;BAHIA;Vitoria da Conquista;LOGRADOURO;NUMERO;BAIRRO;COMPLEMENTO;CEP;(77) 3424-1956 / (77) 98811-0047 / (77) 3082-5348 ;OBservação;Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato
